ident,elevation_meters,latitude,longitude,iata_code
CA-0703,27.127200000000002,45.324905,-63.53312,
CA-0704,47.5488,46.171629,-64.588525,
CA-0705,7.315200000000001,47.223818,-61.828659,
CA-0706,24.9936,47.343646,-65.041308,
CA-0707,474.8784,59.719703,-121.844599,
CA-0708,,44.034448,-77.147112,
CA-0709,235.0008,50.052196,-96.834781,
CA-0710,329.4888,45.83345,-71.101641,
CA-0711,90.83040000000001,45.849246,-72.572003,
CA-0712,,44.155585,-78.864863,
CA-0713,,53.40693,-117.57818,
CA-0714,,53.35121,-117.66336,
CA-0715,,51.43289,-116.18716,
CA-0716,,42.19457,-82.89456,
CA-0717,,50.23537,-62.13373,
CA-0718,,50.27711,-64.75477,
CA-0719,,50.29762,-66.40896,
CA-0720,,48.37033,-69.39992,
CA-0721,,45.553479,-62.702451,
CA-0722,,45.80319,-64.19657,
CA-0723,,45.82835,-64.19407,
CA-0724,,49.181066,-123.184119,
CA-0725,,49.29437,-123.12346,
CA-0726,,49.323835,-122.920291,
CA-0727,,49.69705,-123.1419,
CA-0728,,49.67982,-123.14498,
CA-0729,,49.68392,-123.17314,
CA-0730,,49.66441,-123.25656,
CA-0731,,59.946674,-111.859757,
CA-0732,,49.49062,-123.75212,
CA-0733,,73.06957,-84.55432,
CA-0734,225.85680000000002,50.36742,-96.99156,
CA-0735,220.06560000000002,52.21261,-96.95954,
CA-0736,155.1432,56.33022,-95.24517,
CA-0737,6.096,59.154598,-94.785554,
CA-0738,7.9248,58.6529,-93.19061,
CA-0739,238.0488,49.33455,-97.3089,
CA-0740,,54.55985,-130.42957,
CA-0741,,53.79515,-130.42563,
CA-0742,,53.4253,-129.25036,
CA-0743,829.056,64.03926,-132.28621,
CA-0744,,49.99075,-113.44735,
CA-0745,28.041600000000003,45.52795,-62.75983,
CA-0746,826.008,57.808,-129.97,
CA-0747,,48.44815,-123.45418,
CA-0748,2282.0376,51.1145,-115.3176,
CA-0749,1808.0736000000002,50.86053,-115.36601,
CA-0750,60.96,45.399165,-75.260993,
CA-0751,10.0584,49.60179,-54.15794,
CA-0752,10.972800000000001,49.59359,-53.76305,
CA-0753,464.82000000000005,55.333001,-63.204346,
CA-0754,55.168800000000005,54.769627,-58.436923,
CA-0755,12.192,53.526827,-60.137701,
CA-0756,510.54,53.561367,-66.341822,
CA-0757,34.1376,45.04049,-63.14096,
CA-0758,213.9696,46.69504,-75.46043,
CA-0759,237.1344,49.26123,-81.6641,
CA-0760,341.07120000000003,48.37395,-84.52629,
CA-0761,285.9024,49.01473,-88.32885,
CA-0762,191.1096,42.78714,-82.3661,
CA-0763,,49.75086,-123.92782,
CA-0764,,49.51056,-123.91295,
CA-0765,,49.75353,-124.00871,
CA-0766,,49.78122,-124.17746,
CA-0767,940.0032,51.30236,-116.93991,
CA-0768,851.0016,50.18887,-115.85229,
CA-0769,812.9016,50.16308,-115.82857,
CA-0770,1259.1288,50.020642,-114.917336,
CA-0771,,74.065757,-93.785965,
CA-0772,356.61600000000004,50.878669,-119.590816,
CA-0773,14.9352,51.73592,-56.42469,
CA-0774,,69.677263,-121.684785,
CA-0775,186.8424,42.63999,-82.13083,
CA-0776,195.9864,42.68076,-82.16329,
CA-0777,,68.894167,-133.941944,
CA-0778,,69.044722,-107.325833,
CA-0779,,68.308304,-100.063132,
CA-0780,187.1472,42.57107,-82.05366,
CA-0781,199.0344,42.444,-81.92843,
CA-0782,192.9384,42.21275,-82.23181,
CA-0783,185.0136,42.1412,-82.43519,
CA-0784,924.1536000000001,51.957371,-124.885969,
CA-0785,15.24,48.858482,-123.47487,
CA-0786,,46.063101,-77.487147,
CA-0787,1032.9672,50.59078,-113.87326,
CA-0788,21.945600000000002,51.683639,-127.185741,
CA-0789,,51.374089,-127.123828,
CA-0790,683.0568000000001,61.986455,-140.485717,
CA-0791,695.2488000000001,61.983589,-140.536304,
CA-0792,1317.0408,57.052681,-127.43454,
CA-0793,9.144,51.885622,-127.353264,
CA-0794,1.8288000000000002,53.159821,-128.694692,
CA-0795,2.7432000000000003,54.336063,-130.442047,
CA-0796,686.1048000000001,60.197211,-134.704924,
CA-0797,726.0336000000001,60.301064,-134.77536,
CA-0798,695.5536000000001,60.609579,-134.795256,
CA-0799,501.0912,49.25,-100.066667,
CA-0800,21.031200000000002,45.419224,-73.978028,
CA-0801,,50.655236,-120.366222,
CA-0802,,50.655236,-120.366222,
CA-0803,,50.655236,-120.366222,
CA-0804,,46.22261,-60.80847,
CA-0805,,47.28771,-61.68914,
CA-0806,,47.52803,-57.38977,
CA-0807,,47.58167,-56.74581,
CA-0808,,47.58933,-57.09913,
CA-0809,,48.449514,-58.426366,
CA-0810,,50.840558,-120.268223,
CA-0811,,48.5658,-123.391178,
CA-0812,,51.619397,-121.315198,
CA-0813,,50.040422,-119.394365,
CA-0814,586.1304,48.39487,-66.38389,
CA-0815,,69.863861,-126.843167,
CA-0816,747.0648,55.02366,-117.3245,
CA-0817,,45.400971,-75.242771,
CA-0818,1054.9128,52.87763,-118.07371,
CA-0819,837.8952,49.53903,-115.47411,
CA-0820,910.1328000000001,49.72681,-115.78302,
CA-0821,832.104,49.82296,-115.73124,
CA-0822,832.4088,49.631061,-110.266171,
CA-0823,726.0336000000001,51.17162,-110.24928,
CA-0824,761.0856,51.47662,-110.45435,
CA-0825,762.0,51.48637,-110.44196,
CA-0826,734.8728,51.49963,-110.41806,
CA-0827,743.1024,51.69633,-110.49568,
CA-0828,676.0464000000001,52.6627,-110.83019,
CA-0829,677.8752000000001,52.67823,-110.87784,
CA-0830,937.8696,49.21432,-108.40843,
CA-0831,897.0264000000001,49.20703,-110.87489,
CA-0832,929.9448000000001,49.40411,-110.69614,
CA-0833,868.0704000000001,49.35278,-111.0627,
CA-0834,911.9616000000001,49.20549,-111.03349,
CA-0835,928.1160000000001,49.45752,-111.37427,
CA-0836,669.0360000000001,55.04986,-118.82903,
CA-0837,469.0872,50.86834,-119.37353,
CA-0838,,50.670082,-120.333821,
CA-0839,7.010400000000001,47.03173,-70.62571,
CA-0840,3.9624,47.03378,-70.65994,
CA-0841,0.0,51.669733,-128.08181,YHC
CA-0842,258.77520000000004,44.7367,-78.7908,
CA-0843,307.848,44.190227,-79.014553,
CA-0844,,44.239142,-77.557898,
CA-0845,0.0,66.153,-65.714,
CA-0846,390.144,50.32,-119.257,
CA-0847,441.96000000000004,54.02,-128.63,
CA-0848,220.98000000000002,47.44649,-69.03942,
CA-0849,53.949600000000004,46.32216,-67.55103,
CA-0850,7.9248,45.94919,-66.61837,
CA-0851,4.8768,45.97248,-66.665,
CA-0852,113.08080000000001,43.1206,-79.28378,
CA-0853,170.99280000000002,43.01337,-79.04998,
CA-0854,765.9624,51.61067,-111.59441,
CA-0855,675.1320000000001,52.62827,-110.73774,
CA-0856,1026.8712,52.22183,-121.75476,
CA-0857,783.0312,51.88313,-120.61608,
CA-0858,257.55600000000004,58.406163,-114.751768,
CA-0859,,44.57146,-80.99234,
CA-0860,413.004,54.335698,-114.71706,
CA-0861,196.9008,43.1019,-79.63032,
CA-0862,213.0552,42.82033,-81.88119,
CA-0863,195.9864,42.8628,-82.20072,
CA-0864,316.992,43.32242,-81.24304,
CA-0865,302.0568,43.50051,-81.43327,
CA-0866,309.0672,43.56868,-81.40298,
CA-0867,309.0672,43.55819,-81.41362,
CA-0868,278.892,43.56901,-81.59623,
CA-0869,192.024,43.19183,-81.88623,
CA-0870,220.98000000000002,43.08091,-81.99087,
CA-0871,212.1408,42.9768,-82.13791,
CA-0872,195.9864,42.98434,-82.20114,
CA-0873,0.0,63.318159,-64.138912,
CA-0874,289.56,46.570969,-77.331871,
CA-0875,2.1336,51.1547,-56.0165,
CA-0876,,44.88081,-76.068565,
CA-0877,373.38,46.34576,-70.19539,
CA-0878,213.36,42.71344,-80.73592,
CA-0879,,67.83,-115.16,
CA-0880,1310.0304,50.00702,-114.923179,
CA-0881,355.09200000000004,45.307624,-78.752589,
CA-0882,697.9920000000001,53.91565,-122.54085,
CA-0883,,50.645,-127.99,
CA-0884,708.9648000000001,51.73394,-110.45518,
CA-0885,765.048,51.841771,-110.595331,
CA-0886,737.9208,54.36499,-122.63596,
CA-0887,768.096,51.88487,-111.39874,
CA-0888,765.048,51.77235,-111.33977,
CA-0889,683.9712000000001,52.68624,-110.96576,
CA-0890,670.5600000000001,52.80808,-111.03342,
CA-0891,679.0944000000001,52.79379,-111.06618,
CA-0892,683.9712000000001,52.71522,-111.1165,
CA-0893,682.1424000000001,52.64618,-110.62916,
CA-0894,690.0672000000001,52.69436,-110.67526,
CA-0895,658.9776,52.70018,-110.69536,
CA-0896,922.9344000000001,49.246195,-110.008206,
CA-0897,28.956000000000003,48.905,-54.59,
CA-0898,517.8552000000001,63.587,-135.863,
CA-0899,662.94,59.03,-114.47,
CA-0900,452.62800000000004,62.589,-136.879,
CA-0901,60.96,64.895,-125.58,
CA-0902,12.192,67.444614,-134.890208,
CA-0903,507.7968,60.42347,-121.269708,
CA-0904,192.024,45.65035,-64.0487,
CA-0905,7.9248,44.98693,-64.12082,
CA-0906,11.8872,45.4028,-61.50645,
CA-0907,410.8704,45.38572,-70.84983,
CA-0908,292.9128,43.4939,-81.44646,
CA-0909,761.0856,51.75521,-110.55643,
CA-0910,762.0,51.74641,-110.55589,
CA-0911,782.1168,51.7109,-110.59204,
CA-0912,811.0728,51.73848,-110.60727,
CA-0913,672.0840000000001,52.35556,-110.29888,
CA-0914,1140.8664,52.37475,-125.23533,
CA-0915,335.88960000000003,48.63385,-93.85937,
CA-0916,198.12,42.55349,-81.55939,
CA-0917,250.5456,67.565282,-139.84726,
CA-0918,0.0,68.78,-114.78,
CA-0919,709.2696000000001,50.809786,-110.685482,
CA-0920,709.2696000000001,50.809786,-110.685482,
CA-0921,461.77200000000005,53.190458,-105.783584,
CA-0922,370.9416,45.239311,-78.609046,
CA-0923,,48.89225,-123.39215,YMF
CA-0924,0.0,69.572,-138.93,
CA-0925,396.5448,59.753883,-102.422852,
CA-0926,522.732,52.932952,-106.639813,
CA-0927,,45.410816,-75.937112,
CA-0928,333.1464,44.40952,-80.82802,
CA-0929,623.0112,51.19789,-108.01542,
CA-0930,1157.0208,51.1534,-121.52784,
CA-0931,657.1488,53.24338,-110.84139,
CA-0932,627.888,53.47817,-110.84782,
CA-0933,1081.1256,54.671647,-120.342214,
CA-0934,0.0,50.19,-61.26,
CA-0935,521.208,50.21596,-119.17362,
CA-0936,644.0424,52.51069,-122.47769,
CA-0937,210.9216,46.28056,-83.1854,
CA-0938,822.96,53.09207,-123.56459,
CA-0939,210.0072,44.65139,-79.88777,
CA-0940,515.1120000000001,52.14135,-107.23144,
CA-0941,422.148,43.73491,-80.27759,
CA-0942,403.86,43.67175,-80.36046,
CA-0943,736.092,53.54327,-114.72154,
CA-0944,947.928,52.83336,-114.26125,
CA-CAB5,87.47760000000001,49.0361500085,-122.314048558,
CA00,46.3296,34.455299377441406,-120.64700317382812,
CA01,953.1096,40.885121,-121.669368,
CA02,51.2064,37.468488,-121.16927,
CA03,85.34400000000001,37.36167,-120.284479,
CA04,161.544,40.34629821777344,-122.33899688720703,
CA05,58.52160000000001,36.16019821166992,-119.81300354003906,
CA06,1341.1200000000001,41.421373,-120.568657,
CA07,8.5344,38.8401985168457,-121.56199645996094,
CA08,144.78,34.083494,-118.144148,
CA09,1066.8,41.885277,-122.843256,
CA10,917.4480000000001,41.6171,-122.319,
CA11,1078.992,41.2732009888,-122.122001648,
CA12,908.3040000000001,34.54846,-117.436321,
CA13,106.68,36.606871,-119.463526,
CA14,5.1816,37.913799,-122.332002,
CA15,746.76,39.227474,-121.04763,
CA16,36.576,38.72909927368164,-121.38899993896484,
CA17,48.1584,37.723499,-120.889999,
CA18,7.315200000000001,38.874987,-121.710172,
CA19,158.496,38.263511,-120.924006,
CA20,67.056,38.43258,-121.016507,
CA21,502.92,39.22046,-121.213896,
CA22,7.010400000000001,38.759300231933594,-121.58499908447266,
CA23,114.60480000000001,34.034999,-118.266202,
CA24,103.632,32.886279,-117.225502,
CA25,314.8584,38.19071,-120.669215,
CA26,35.9664,37.774898529052734,-122.40499877929688,
CA27,41.148,37.825912,-122.421448,
CA28,476.4024,33.913023,-117.196526,
CA29,400.5072,34.101716,-117.433729,
CA30,3.048,37.810799,-122.415001,
CA31,113.99520000000001,36.732200622558594,-119.55500030517578,
CA32,50.292,36.606525,-120.219499,
CA33,45.110400000000006,37.313264,-121.934354,
CA34,23.1648,37.3736,-121.879997,
CA35,1.524,38.01689910888672,-122.52100372314453,
CA36,279.8064,33.55445,-117.608449,
CA37,35.052,36.990655,-121.982508,
CA38,1519.7328,39.652182,-120.439873,
CA39,137.16,38.434595,-122.563524,
CA40,84.12480000000001,36.52130126953125,-119.66999816894531,
CA41,94.488,36.58330154418945,-119.63999938964844,
CA42,792.48,33.644146,-117.429457,
CA43,1919.6304,38.91130065917969,-119.99700164794922,
CA44,351.43440000000004,36.149898529052734,-118.802001953125,
CA45,24.0792,37.323827,-120.86287,
CA46,101.8032,34.07640075683594,-118.38200378417969,
CA47,49.3776,32.715301513671875,-117.1510009765625,
CA48,10.668000000000001,37.979353,-121.229689,
CA49,60.6552,36.2041015625,-119.84100341796875,
CA50,138.684,34.045201,-118.695034,
CA51,109.72800000000001,38.7046012878418,-123.43299865722656,
CA52,0.6096,33.731657,-118.275837,
CA53,225.55200000000002,40.67250061035156,-122.34200286865234,
CA54,24.6888,37.670259,-121.327933,
CA55,140.208,33.560797,-117.666192,
CA56,54.864000000000004,36.468216,-121.380087,
CA57,94.488,38.458321,-122.050046,
CA58,53.0352,37.51259,-120.839244,
CA59,7.010400000000001,38.79159927368164,-121.58399963378906,
CA60,85.34400000000001,39.94990158081055,-121.99700164794922,
CA61,906.4752000000001,34.476549,-117.288432,
CA62,280.416,35.719101,-120.767998,
CA63,89.00160000000001,37.912845,-122.041449,
CA64,445.00800000000004,34.3268013,-118.4449997,
CA65,146.304,36.97050094604492,-121.86199951171875,
CA66,21.336000000000002,36.90610122680664,-121.84300231933594,
CA67,29.260800000000003,37.54800033569336,-121.20500183105469,
CA68,121.3104,33.608584,-117.709225,
CA69,240.792,36.00303,-120.142194,
CA70,909.5232000000001,34.757999420166016,-117.49700164794922,
CA71,228.60000000000002,38.439775,-120.887933,
CA72,53.34,34.274682,-119.259236,
CA73,12.8016,39.095699310302734,-121.71600341796875,
CA74,381.0,33.751828,-116.960794,
CA75,809.244,32.638646,-116.640866,
CA76,762.0,33.0703010559082,-116.75199890136719,
CA77,697.9920000000001,35.640365,-117.672034,
CA78,297.7896,33.980641,-117.375628,
CA79,45.415200000000006,33.984297,-118.450175,
CA80,342.59520000000003,34.1278,-117.267997,
CA81,289.56,33.982958,-117.375982,
CA82,211.836,33.8731,-117.568001,
CA83,94.488,36.44269943237305,-119.31600189208984,
CA84,113.38560000000001,32.889702,-117.247002,
CA85,10.972800000000001,33.683601,-117.852997,
CA86,263.3472,34.220016,-118.532554,
CA87,30.48,33.379517,-117.559821,
CA88,134.4168,36.026074,-120.908382,
CA89,381.9144,33.632272,-117.300868,
CA90,237.744,34.514054,-115.518343,
CA91,275.5392,34.008073,-117.343801,
CA92,396.24,39.71029,-121.616528,PYS
CA93,74.676,33.753601,-117.867996,
CA94,10.0584,33.766998,-117.917999,
CA95,173.12640000000002,34.155314,-118.327759,
CA96,13.716000000000001,34.433399,-119.810289,
CA97,76.2,34.01888,-119.851625,
CA98,43.281600000000005,34.39070129394531,-120.12200164794922,
CA99,36.8808,33.807162,-118.144573,
CAA2,167.64000000000001,45.744319,-75.070267,
CAA3,656.2344,54.1466,-113.854998,
CAA4,115.82400000000001,46.586944,-71.561111,
CAA5,0.0,49.9778,-126.8445,
CAA6,487.68,54.772295,-127.141599,
CAA7,,50.766701,-126.483002,
CAA8,859.5360000000001,50.521502,-116.005775,
CAA9,28.956000000000003,49.2891524507,-124.937746525,
CAB3,0.0,48.75,-123.233001709,YBW
CAB4,,49.155,-125.91,YTP
CAB5,120.7008,56.681098938,-131.087005615,
CAB7,499.872,49.863872,-119.568517,
CAC3,,55.466702,-129.483002,
CAC5,566.6232,52.116699,-122.099998,
CAC6,1118.616,51.075826,-114.147708,
CAC8,,49.169813,-123.933845,ZNA
CAC9,,55.916698,-130.0,
CAD2,989.9904,52.2699,-113.6974,
CAD3,893.0640000000001,52.308801,-113.8633,
CAD4,434.94960000000003,49.055599,-117.609001,YZZ
CAD5,633.984,50.122504,-120.745368,YMB
CAD6,667.5120000000001,59.5666999817,-133.716995239,
CAD7,0.0,50.7000007629,-126.599998474,
CAD8,530.352,49.5,-117.300003052,
CAE2,929.6400000000001,49.51250076293945,-115.75,
CAE3,,50.049999,-125.25,YHH
CAE4,1051.56,53.019365,-124.843891,
CAE5,640.08,50.1436004639,-122.948997498,YWS
CAE7,10.3632,49.3048530057,-121.785936356,
CAE9,,48.835967,-125.137453,YBF
CAF2,196.2912,42.960301,-79.788,
CAF4,1219.2,51.526371,-124.163961,
CAF6,,50.3923,-125.1372,YIG
CAF8,1117.092,52.327,-125.145,
CAG3,1173.48,51.625797,-124.144478,CJH
CAG6,0.0,50.416698,-125.5,
CAG8,,49.623785,-124.024884,YPT
CAG9,,50.219679,-125.125596,
CAH2,0.0,52.3666992188,-127.717002869,ZOF
CAH3,7.9248,49.679237,-124.98064,YCA
CAH4,797.052,52.852736,-119.336266,
CAH5,719.3280000000001,55.119853,-125.614054,
CAH7,344.11920000000003,50.698499,-120.431862,
CAH8,337.71840000000003,49.45003,-119.599998,
CAH9,344.11920000000003,57.9071,-131.18946,
CAJ2,720.8520000000001,66.49109649658203,-136.572998046875,
CAJ3,630.936,49.03689956665,-116.49800109863,CFQ
CAJ4,1107.948,52.451501,-125.303776,YAA
CAJ7,1051.56,50.453887,-113.747191,
CAJ8,1.8288000000000002,49.209215,-122.709646,
CAJ9,746.76,57.427857,-125.648189,
CAK3,3.048,49.0774,-122.941002,
CAK6,0.0,50.446694,-125.453785,
CAK7,68.58,49.2438419064,-123.127095848,
CAK8,672.0840000000001,55.98,-123.78,
CAL2,461.77200000000005,50.238378,-117.795043,
CAL3,844.296,50.1654600485,-120.171273351,DGF
CAL4,319.4304,57.223899841299996,-111.418998718,JHL
CAL6,449.88480000000004,53.228574,-105.755736,
CAL7,45.110400000000006,48.862529,-123.508717,
CAL8,,50.423233,-127.486232,
CAL9,0.0,49.916698455799995,-126.666999817,ZTS
CAM3,91.44,48.754534,-123.709702,DUQ
CAM4,979.0176,52.346194,-114.667525,
CAM5,655.32,54.440299,-126.780023,
CAM7,539.496,50.666766,-120.370989,
CAM8,,50.592231,-127.088385,
CAM9,0.0,49.177047,-123.168154,
CAN3,,48.950003,-125.550005,
CAN5,594.36,51.765166,-106.066752,
CAN6,0.0,54.313646,-130.405058,
CAN8,0.0,54.5667,-130.432999,
CAN9,624.84,54.0206,-123.995001,
CAP3,103.632,49.460601806599996,-123.71900177,YHS
CAP5,,48.653892,-123.450451,
CAP6,679.7040000000001,56.790599823,-124.897003174,
CAP7,,53.7999992371,-130.432998657,YKK
CAP8,,48.812,-123.321,
CAP9,938.784,50.9904,-113.3703,
CAQ3,0.0,50.597378,-127.57865,
CAQ4,990.6,51.954881,-122.140045,
CAQ5,514.8072000000001,50.26639938354492,-117.81300354003906,
CAQ6,,53.25282,-132.074214,ZQS
CAQ8,53.0352,49.887335,-124.53372,WPL
CAR2,536.448,49.668111,-116.818,
CAR4,259.99440000000004,44.481964,-78.73558,
CAR5,466.34400000000005,43.782729,-80.432925,
CAR7,,50.02803,-127.374427,
CAR9,,52.166698,-128.132994,
Cark,6.096,54.163753,-2.962299,
CAS2,1066.8,53.073803,-125.408358,
CAS3,1237.488,53.0881,-121.514999,
CAS4,3.048,49.166698,-122.532997,
CAS5,85.95360000000001,49.3074,-124.413302,
CAS8,97.8408,48.526,-72.22,
CAT1,370.332,43.6833000183,-81.00440216060001,
CAT3,118.872,49.209538,-124.008982,
CAT4,58.216800000000006,49.337456,-124.393086,XQU
CAT5,68.58,50.57348,-127.027702,YMP
CAT6,69.4944,50.008556,-125.242845,
CAT7,,49.5,-124.349998,
CAU3,309.372,49.173301696777344,-119.5510025024414,
CAU4,678.1800000000001,54.051607,-124.010804,
CAU6,0.0,49.679217,-126.116203,
CAU8,,51.683985,-127.264044,YRN
CAU9,672.0840000000001,56.5275,-124.473,
CAV2,34.7472,49.376912,-121.423409,
CAV3,931.1640000000001,51.64250183105469,-121.30699920654297,
CAV4,716.2800000000001,53.314999,-120.170998,
CAV5,,50.885359,-126.831069,YTG
CAV6,243.84,50.041111,-96.585833,
CAV7,0.0,50.07137,-124.98362,YMU
CAV8,115.82400000000001,48.633301,-123.633003,
CAV9,230.12400000000002,50.142053,-97.061148,
CAW3,1203.96,51.795375,-123.5816,
CAW4,665.0736,50.120253,-122.954679,
CAW5,,50.716702,-127.483002,
CAW6,755.904,57.4236,-125.6442,
CAW7,,48.852241,-123.301982,YAV
CAW8,0.0,52.150002,-128.08299,YSX
CAW9,0.0,50.108504,-125.051001,
CAX2,535.8384,57.269165,-109.847504,
CAX3,,49.483,-123.7577,
CAX5,982.98,52.61669921875,-121.5,
CAX6,0.0,48.8545,-123.4969,YGG
CAX7,,50.608299,-126.306038,
CAX8,499.872,54.716702,-127.050005,
CAY2,655.32,51.551862,-122.327932,
CAY4,0.0,53.416698,-129.25,YTB
CAY5,295.656,43.305173,-80.499759,
CAY7,3.048,49.127765,-122.301961,
CAY9,391.0584,50.049999,-119.400002,
CAZ3,688.8480000000001,55.484,-125.987,
CAZ4,487.68,52.9826679166,-122.500758469,
CAZ5,619.9632,50.775258,-121.321314,YZA
CAZ6,682.1424000000001,54.419,-124.271,
CBA3,0.0,54.99,-129.96,
CBA6,225.24720000000002,45.0355,-79.555333,
CBA7,198.12,42.916333,-82.206333,
CBA8,737.616,53.85559844970703,-122.90799713134766,
CBA9,701.0400000000001,56.271002,-124.063282,
CBB2,2.1336,50.046398,-125.252996,
CBB3,226.16160000000002,45.0505,-79.409002,
CBB4,218.54160000000002,48.79997,-123.4236,
CBB5,15.24,50.425754,-127.488595,
CBB6,442.56960000000004,56.395182,-129.945021,
CBB7,16.764,49.743099,-122.163002,
CBB8,45.72,45.17681,-74.219633,
CBB9,335.28000000000003,49.0372009277,-119.488998413,
CBBC,42.976800000000004,52.185001,-128.156994,ZEL
CBC,164.592,-18.917777777800005,125.537777778,CBC
CBC2,205.1304,66.0374984741211,-124.71499633789062,
CBC3,,50.583302,-126.932999,
CBC4,411.1752,50.66903,-120.333002,
CBC5,12.192,48.490004,-123.390292,
CBC6,1048.512,50.996964,-113.893889,
CBC7,0.6096,49.286892,-123.106112,
CBC8,15.24,49.1511,-125.908997,
CBC9,30.48,47.613179191899995,-57.62399911879999,
CBD2,3.048,49.1199607211,-123.047267944,
CBD3,653.796,55.744274,-120.182942,
CBD5,725.4240000000001,55.163549,-125.706124,
CBD6,182.88,61.029701232910156,-123.38899993896484,
CBD9,891.5400000000001,51.741853,-124.738887,
CBE2,868.6800000000001,49.285798,-115.156923,
CBE3,91.44,43.186553,-79.474245,
CBE4,186.8424,44.506,-77.822,
CBE6,259.99440000000004,44.5699,-78.8919,
CBE7,,53.214717,-131.992082,
CBE8,,53.075802,-125.401001,
CBE9,644.9568,50.168377378100004,-122.904754132,
CBF2,429.76800000000003,43.808333,-80.311944,
CBF3,239.8776,44.078368,-79.810394,
CBF4,25.908,49.132753634,-122.343615219,
CBF5,30.48,48.846656,-123.284197,
CBF6,5.1816,54.33000183105469,-130.2779998779297,
CBF7,4.572,48.418098,-123.388,
CBF8,817.1688,59.009,-125.775,
CBF9,429.76800000000003,50.6088981628418,-118.73100280761719,
CBG2,1082.04,51.42940139770508,-121.20999908447266,
CBG5,89.00160000000001,49.185749,-123.971757,
CBG8,591.312,53.8775233186,-122.766669989,
CBG9,,49.6814,-124.981003,
CBH2,588.264,59.4258,-120.797997,
CBH4,899.1600000000001,61.564701080322266,-124.81500244140625,
CBH5,217.93200000000002,42.71413,-80.745035,
